user_id,isbn,rating,book_title,book_author,year_of_publication
117487,0375502025,0,The Greatest Generation,TOM BROKAW,1998.0
275970,0793185963,0,"What No One Ever Tells You about Starting Your Own Business, 2nd Ed. : Real-Life Start-Up Advice from 101 Successful Entrepreneurs",Jan Norman,2004.0
93629,1565843436,0,The Good War: An Oral History of World War II,Studs Terkel,1997.0
159440,2253172650,0,Dernier refuge,Patricia MacDonald,2002.0
11601,1592799175,0,Agents And Adepts,Kathryn Sullivan,2003.0
55430,0615116426,10,"Marching Through Culpeper : A Novel of Culpeper, Virginia, Crossroads of the Civil War",Virginia Beard Morton,2000.0
249393,0812575717,0,Ender's Shadow,Orson Scott Card,2000.0
198711,0892966629,0,Backflash,Richard Stark,1998.0
167349,0345300793,0,"Queen of Sorcery (Eddings, David. , the Belgariad, Bk. 2.)",David Eddings,1982.0
231308,0743482247,7,"Arson and Old Lace : A Far Wychwood Mystery (Harwin, Patricia. Far Wychwood Mystery Series.)",Patricia Harwin,2004.0
205979,0860074382,9,84 Charing Cross Road,Helene Hanff,1994.0
65258,0345334302,0,Ringworld Engineers,Larry Niven,1990.0
3363,014017821X,0,The Bloody Chamber and Other Stories,Angela Carter,1987.0
142524,0060987324,0,Girlfriend in a Coma,Douglas Coupland,1999.0
38248,034543014X,10,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure (The 'Good Parts' Version),William Goldman,1998.0
151589,0373244347,0,"Daughter On His Doorstep (Wilders Of Wyatt County) (Silhouette Special Edition, No. 1434)",Janis Hudson,2001.0
105979,0679734775,8,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1991.0
187517,0373511396,0,Tender Liaison (Readers Choice) (Reader's Choice),Joanna Neil,2001.0
4813,0330412302,0,Don't Let's Go to Dogs Tonight: An African Childhood,Alexandra Fuller,2003.0
170415,0316666343,7,The Lovely Bones: A Novel,Alice Sebold,2002.0
35857,0385471270,0,An Honorable Profession: A Tribute to Robert F. Kennedy,Pierre D. Salinger,1993.0
258938,1555836011,0,Cody,Keith Hale,1994.0
28591,0671556843,8,RAIDER,Jude Deveraux,1987.0
150708,0688177859,0,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,2000.0
233578,0960761802,5,Winning Casino Blackjack for,Avery Cardoza,1989.0
190925,0553578022,9,The Face of Deception,Iris Johansen,1999.0
73651,0671892495,0,OPERATION SHERLOCK (AI GANG 1) : OPERATION SHERLOCK (AI GANG 1),Bruce Coville,1995.0
167517,0786708123,0,The Third Woman: The Secret Passion That Inspired the End of the Affair,William Cash,2000.0
26544,0064300862,0,A Concise History of American Architecture (Icon Editions),Leland M. Roth,1980.0
92405,2800114606,0,"Lucky Luke, tome 20 : Billy the Kid",Morris,1986.0
242083,0451200160,0,"Fathers & Daughters: A Celebration in Memoirs, Stories, and Photographs",Jill M. Morgan,2000.0
56198,0446605409,0,Plum Island,Nelson DeMille,1998.0
160558,0375506381,4,The Anatomy of Hope : How People Prevail in the Face of Illness,JEROME GROOPMAN,2003.0
12538,0671524968,0,LUCKY,Judy Collins,1986.0
238781,0312203039,0,High Five (A Stephanie Plum Novel),Janet Evanovich,1999.0
243077,0425127931,0,The Damnation Game,Clive Barker,1990.0
83671,037575248X,9,Zuleika Dobson (Modern Library (Paperback)),Max Beerbohm,1998.0
55858,0413772551,0,Samarkand and Other Markets I Have Known,Wole Soyinka,2002.0
173684,0809448971,0,Things to Do (Child's First Library of Learning Series),Time-Life Books,1990.0
207246,0440422256,0,The Egypt Game (Yearling Newbery),Zilpha Keatley Snyder,1985.0
60244,0399145788,0,Soft Focus,Jayne Ann Krentz,1999.0
37567,0226858898,0,An Innocent Millionaire (Phoenix Fiction Series),Stephen Vizinczey,1990.0
66680,1551668084,6,Storm Warning,Dinah Mccall,2001.0
161870,0898704286,0,Razing the Bastions: On the Church in This Age,Hans Urs Von Balthashar,1993.0
98356,0553296124,0,"Heir to the Empire (Star Wars: The Thrawn Trilogy, Vol. 1)",Timothy Zahn,1998.0
229551,0373193610,7,"Prince Charming'S Return  (Fabulous Fathers) (Silhouette Romance, 1361)",Myrna MacKenzie,1999.0
30276,067100400X,7,Courting Susannah,Linda Lael Miller,2000.0
187145,0971880107,6,Wild Animus,Rich Shapero,2004.0
232131,0440212189,0,Maximum Bob,Elmore Leonard,1992.0
196701,0349112231,0,The Sleeper in the Sands,Tom Holland,2000.0
95991,0821726501,0,Wanton Bride,Rosalyn Alsobrook,1989.0
128732,0446610941,0,Misfortune,Nancy Geary,2002.0
104399,0006490603,10,James Cameron's Titanic,James Cameron,1997.0
153662,0843943319,8,Christmas Pie,Emma Craig,1997.0
195033,0553278207,0,The Tao of Leadership,John Heider,1988.0
148124,0553274503,8,Flowers for Algernon (Bantam Classic),DANIEL KEYES,1984.0
260873,0448426536,9,Anyone but Me (Katie Kazoo Switcheroo),Nancy E. Krulik,2002.0
230522,0345329775,0,Lifeburst,Jack Williamson,1985.0
107951,3453119525,5,Das Rad der Zeit 15. Die Amyrlin.,Robert Jordan,1997.0
98391,0778320324,10,Pale Moon Rising (Mira),Ginna Gray,2004.0
160819,0674008693,0,Look Homeward: A Life of Thomas Wolfe,David Herbert Donald,2003.0
213119,0805074007,7,Hegemony or Survival: America's Quest for Global Dominance (The American Empire Project),Noam Chomsky,2003.0
262393,362700101X,7,Royadesara. Roman.,Shirin Kumm,2003.0
254899,0553237535,0,Sleeping Murder,Agatha Christie,1981.0
247201,0440236703,0,Tell No One,Harlan Coben,2002.0
227447,0312923074,0,Sudden Fury,Leslie Walker,1990.0
38660,0064406210,8,X Files #04 Squeeze (X Files Middle Grade),Ellen Steiber,1996.0
163679,0449223345,7,A Pirate Looks at Fifty,Jimmy Buffett,1999.0
238189,0192752758,0,Shopaholic,Judy Waite,2002.0
241802,0140363033,0,The Magic Finger (Puffin Book),Roald Dahl,1993.0
205165,0671024809,3,Wither,J G Passarella,1999.0
65208,0743243307,7,Brick Lane: A Novel,Monica Ali,2003.0
118533,1567184855,10,Journey of Souls: Case Studies of Life Between Lives,Michael Newton,1994.0
181473,0763618292,8,Witch Child,Celia Rees,2002.0
257868,0312872305,0,There Are Doors,Gene Wolfe,2001.0
246247,0312860633,10,The Stainless Steel Rat Goes To Hell (Stainless Steel Rat),Harry Harrison,1996.0
218640,0679411674,0,Jazz,TONI MORRISON,1992.0
81578,0385490992,8,The Street Lawyer,John Grisham,1998.0
31466,0884197239,0,Worship Him,Fuchsia T. Pickett,2000.0
144555,0690047614,0,Submarines and Other Underwater Craft,Harvey Weiss,1990.0
63865,0142000345,9,"A Common Life: The Wedding Story (Beloved Mitford, No. 6)",Jan Karon,2002.0
259006,0152380418,7,If I Should Die Before I Wake,Han Nolan,1996.0
176094,0440206154,8,Red Dragon,Thomas Harris,2000.0
164980,0440215625,8,Dragonfly in Amber,DIANA GABALDON,1993.0
153662,0380786443,9,Beast,Judith Ivory,1997.0
174216,0971880107,0,Wild Animus,Rich Shapero,2004.0
5582,0440210046,0,Hot Secrets,Sherryl Woods,1992.0
6251,0807083054,9,Kindred (Black Women Writers Series),Octavia Butler,1988.0
234359,0373273797,3,In the Dark (Intimate Moments),Heather Graham,2004.0
226362,052524266X,10,The Miracle,Irving Wallace,1984.0
231264,0441000916,0,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1994.0
154529,044022859X,8,Holes (Readers Circle),LOUIS SACHAR,2001.0
124078,0553579991,0,The Raven and the Nightingale,JOANNE DOBSON,2000.0
136205,0061090565,0,Under Fire: An American Story,Oliver L. North,1992.0
267510,0375702164,0,Armadillo,William Boyd,2000.0
170575,1551668653,0,Getting Rid Of Bradley,Jennifer Crusie,2001.0
148744,059043389X,0,Adventures of Huckleberry Finn,Mark Twain,1987.0
110440,0439098645,0,Aquamarine,Alice Hoffman,2002.0
266865,0914590936,0,Heroes and Villains: Stories,Jerry Bumpus,1986.0
232131,0449005410,0,Horse Heaven (Ballantine Reader's Circle),Jane Smiley,2001.0
187517,0800757777,0,"Riptide (Mccourtney, Lorena. Julesburg Mysteries, Bk. 2.)",Lorena McCourtney,2002.0
78834,0671527215,0,Hitchhikers's Guide to the Galaxy,Douglas Adams,1984.0
204864,0345413903,9,The Murder Book,Jonathan Kellerman,2003.0
187276,0785278796,0,The Senator's Agenda,Bob Larson,1995.0
166892,0425147622,0,The Body Farm,Patricia Daniels Cornwell,1995.0
100459,0312305060,0,The Hours: A Novel,Michael Cunningham,2002.0
126395,0446607401,0,At All Costs,John Gilstrap,1999.0
29070,0316779423,0,Barrel Fever : Stories and Essays (Barrel Fever),David Sedaris,1995.0
238177,0380818973,0,Asking for Trouble: A Novel,Elizabeth Young,2001.0
254,0064472264,0,"On the Bright Side, I'm Now the Girlfriend of a Sex God: Further Confessions of Georgia Nicolson",Louise Rennison,2002.0
142524,0671897071,0,Girl : A Novel,Blake Nelson,1994.0
79977,0425143325,7,Without Remorse,Tom Clancy,2004.0
76352,0786013281,0,Code Name: Coldfire (Code Name),William W. Johnstone,2002.0
98391,0399148817,9,Sleep No More,Greg Iles,2002.0
36836,0140045295,0,Sometimes a Great Notion,Ken Kesey,1988.0
148744,0446359084,0,Nothing Venture,Patricia Wentworth,1990.0
89179,0670813028,7,It,Stephen King,1986.0
140000,1857152476,0,"The Bookshop, the Gate of Angels, the Blue Flower (Everyman's Library (Alfred a. Knopf, Inc.).)",Penelope Fitzgerald,2003.0
62259,055327824X,7,Of Mice and Men,JOHN STEINBECK,1983.0
153662,0373196741,0,To Catch A Sheik  (Desert Brides),Teresa Southwick,2003.0
213350,0486225038,0,Crystal Palace Exhibition: Illustrated Catalogue London (Dover Pictorial Archive Series),Art-Journal,1970.0
46293,0553561537,9,Desire,Amanda Quick,1994.0
64440,0894801066,0,Hugs and Kisses,Bruce and Ginny Wright Davis,1979.0
137589,0805019359,0,J is for Judgment,Sue Grafton,1993.0
24267,0449300439,9,The Time Machine / The War of the Worlds,H. G. Wells,1991.0
131437,0385491026,0,Cat's Eye,Margaret Atwood,1998.0
68555,0425176487,9,The Pull of the Moon,Elizabeth Berg,2000.0
151806,034536676X,0,The World According to Garp,John Irving,1994.0
87555,0375700293,0,Bringing Out the Dead (Vintage Contemporaries),Joe Connelly,1999.0
215143,0140620753,9,Northanger Abbey (Penguin Popular Classics),Jane Austen,1994.0
248479,0316769495,6,Franny and Zooey,J.D. Salinger,1991.0
108336,0140441921,6,The Book of the Courtier (Classics S.),"Baldassare, Conte Castiglione",1976.0
233143,0679736360,9,Madame Bovary: Patterns of Provincial Life (Vintage Classics),Gustave Flaubert,1992.0
98741,0875799175,0,Our Search for Happiness an Invitation,M. Russell Ballard,2001.0
246513,0446601241,0,Kiss the Girls,James Patterson,1995.0
176099,0553245430,0,Champion of the Sidhe,Kenneth C. Flint,1984.0
98297,9512636212,0,Kristalliruusu,Risto IsomÃ¤ki,1991.0
182086,0373764081,0,"Did You Say Twins?! (The Fortunes Of Texas: The Lost Heirs) (Silhouette Desire, No. 1408)",Maureen Child,2001.0
276307,1573225517,0,High Fidelity,Nick Hornby,1996.0
98297,0586052283,0,The Science Fictional Solar System (Panther Book),Isaac Asimov,1982.0
264828,2290336939,8,Les Voies d'Anubis,Tim Powers,2003.0
65253,0312972776,10,Larger Than Death (Josephine Fuller Mystery),Lynne Murray,2000.0
211460,3499222280,0,Die letzten Tage von Philae.,Christian Jacq,1998.0
127233,1573226114,6,Depth Takes a Holiday: Essays from Lesser Los Angeles,Sandra Tsing Loh,1997.0
139467,0449910784,0,Weighed in the Balance,Anne Perry,1996.0
226879,0821766325,5,Merlin's Legacy: Daughter of Fire (Merlin's Legacy),Quinn Taylor Evans,1998.0
195716,0449907635,0,The Cat Who Went to Paris,Peter Gethers,1996.0
221445,0451169255,0,Mermaids,Patty Dann,1990.0
160329,0140445560,8,The Odyssey (Penguin Classics),Homer,1992.0
190347,0966941411,0,Dreamer,Richard L. Miller,2000.0
87141,0449908984,7,The Internet Directory,Eric Braun,1993.0
58961,0671720147,10,The Vor Game,Lois McMaster Bujold,1990.0
234828,0553578693,0,The Next Accident,LISA GARDNER,2002.0
23768,0151006725,8,Slammerkin,Emma Donoghue,2001.0
181201,0345351525,0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993.0
114988,0316920797,0,The People's Almanac Presents the Book of Lists/the '90s Edition,David Wallechinsky,1993.0
215421,1400031354,8,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002.0
182987,8484036529,5,La repÃºblica,Platon,2000.0
95991,0671872508,7,"The Great Starship Race (Star Trek, Book 67)",Diane Carey,1993.0
233917,0785274626,0,101 Things God Can't Do,Maisie Sparks,1998.0
36836,0671024248,0,Hearts In Atlantis,Stephen King,2000.0
250510,014014773X,0,The Things They Carried (Contemporary American Fiction),Tim O'Brien,1991.0
2855,0375704906,5,Some Lie and Some Die (Vintage Crime/Black Lizard),Ruth Rendell,1999.0
26611,0375727345,6,House of Sand and Fog,Andre Dubus III,2000.0
126149,1928782140,9,Famous Crimes Revisited: From Sacco-Vanzetti to Oj Simpson,Henry C. Lee,2001.0
170972,0061093335,10,"Nora, Nora: A Novel",Anne Rivers Siddons,2001.0
5899,0441478123,0,The Left Hand of Darkness (Remembering Tomorrow),Ursula K. Le Guin,1991.0
127384,0553210092,7,The Scarlet Letter,NATHANIEL HAWTHORNE,1965.0
131402,0553563920,0,"Search the Amazon! (Choose Your Own Adventure, No 149)",Doug Wilhelm,1994.0
205487,0590442872,0,Clifford's Halloween (Clifford the Big Red Dog),Norman Bridwell,1991.0
31528,0425194612,0,The Ghost and Mrs. McClure (Prime Crime Mysteries),Alice Kimberly,2004.0
131126,8483072718,0,"Planeta Humano (Historia, Ciencia Y Sociedad, 299)",Eudald Carbonell,2000.0
251642,0553293877,0,The Ghost from the Grand Banks,Arthur C. Clarke,1992.0
128732,0553582755,8,One Door Away from Heaven,Dean R. Koontz,2002.0
162639,0671535056,0,Mississippi Mud : Southern Justice and the Dixie Mafia,Edward Humes,1995.0
220261,0505524228,0,Stuck With You (Time of Your Life),Trish Jensen,2001.0
203380,0753813505,0,Alice in Exile,Piers Paul Read,2002.0
102930,0747541140,0,Soft,Rupert Thomson,1994.0
223501,0060514957,6,"Killer Smile (Scottoline, Lisa)",Lisa Scottoline,2004.0
36606,0452269482,0,Going the Distance: Finding and Keeping Lifelong Love,Lonnie Barbach,1993.0
30261,0446520802,10,The Notebook,Nicholas Sparks,1996.0
248464,0439404371,0,The Thief Lord,Cornelia Funke,2002.0
204864,0684841185,0,Death du Jour,Kathy Reichs,1999.0
194519,1551668246,0,Perfect Evil (Maggie O'Dell Novels (Paperback)),Alex Kava,2001.0
130571,0517703211,0,Committed to Memory: How We Remember and Why We Forget,Rebecca Rupp,1998.0
235173,1402718373,8,Cracking the Da Vinci Code : The Unauthorized Guide to the Facts Behind Dan Brown's Bestselling Novel,Simon Cox,2004.0
254465,0451135555,0,Summer Harvest,Madge Swindells,1985.0
102967,1560544120,0,The Devil Down Home (Thorndike Large Print General Series),Eve K. Sandstrom,1992.0
58594,0440226686,10,Blood and Chocolate,ANNETTE CURTIS KLAUSE,1999.0
23525,3492233252,8,Wer hat Angst vorm bÃ?Â¶sen Wolf.,Karin Fossum,2001.0
261829,0373763778,7,"His Baby! (Bachelor Battalion) (Desire, 1377)",Maureen Child,2001.0
217458,0963789937,7,Washington Money-Go-Round (Washington Money Go-Round),Jack Anderson,1997.0
86123,0006550924,10,Seven Years In Tibet,Heinrich Harrer,1994.0
90049,0140094385,10,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,1986.0
129851,0449204324,0,Blue Highways a Journey Into America,William Least Heat-Moon,1983.0
80683,0192853295,0,Buddhism: A Very Short Introduction (Very Short Introductions),Damien Keown,1996.0
237411,0451191706,0,Critical Conditions,Stephen White,1999.0
192176,0345339711,0,"The Two Towers (The Lord of the Rings, Part 2)",J.R.R. TOLKIEN,1986.0
200643,0380010003,0,The Interpretation of Dreams,Sigmund Freud,1980.0
163690,0688097057,8,Firefly,Piers Anthony,1990.0
26713,0064471837,10,Sabriel (The Abhorsen Trilogy),Garth Nix,1997.0
254899,0345374746,6,"Sapphire Rose (Eddings, David//Elenium)",David Eddings,1992.0
113817,0609808346,0,Dispatches from the Tenth Circle: The Best of the Onion,ROBERT SIEGEL,2001.0
162860,0195157958,0,Reverence: Renewing a Forgotten Virtue,Paul Woodruff,2002.0
19711,0140264132,7,Sea Change: Alone Across the Atlantic in a Wooden Boat,Peter Nichols,1998.0
88693,0151001820,0,The Club Dumas,Arturo Perez-Reverte,1997.0
212633,0690038674,0,River Winding,Charlotte Zolotow,1978.0
196237,0803929870,10,Proposals That Work: A Guide for Planning Dissertations and Grant Proposals,Lawrence F. Locke,1987.0
4385,0373169639,10,"Sweeping the Bride Away (Harlequin American Romance, No 963)",Michele Dunaway,2003.0
256407,037321717X,0,Special Deliveries (By Request2'S) (By Request 2's),Janice Kaiser,2001.0
20627,0670031518,0,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker,2002.0
64436,0345361792,8,A Prayer for Owen Meany,John Irving,1990.0
151476,0380713810,7,Made in America,Bill Bryson,1996.0
153662,0843952180,0,Darkfall,Stephen Laws,2003.0
73651,0061031070,0,Moving Target,Elizabeth Lowell,2002.0
6604,044022392X,8,The Keys to the Street: A Novel of Suspense,Ruth Rendell,1997.0
229742,0312195516,8,The Red Tent (Bestselling Backlist),Anita Diamant,1998.0
204591,0312983271,0,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002.0
14573,0373712006,0,Silent Witness (Harlequin Superromance),Kay David,2004.0
128696,0670840475,7,Saving St. Germ,Carol Muske Dukes,1993.0
62755,0802139256,0,Peace Like a River,Leif Enger,2002.0
77940,0373191928,0,"Merry Christmas, Daddy (Fabulous Father) (Harlequin Silhouette Romance, No 1192)",Susan Meier,1996.0
14897,051510566X,0,The Cat Who Lived High,Lilian Jackson Braun,1991.0
225886,0441760066,8,Caught in Crystal,Patricia Wrede,1988.0
503,0553298836,0,Copy Kat (Kat Colorado Mysteries),KAREN KIJEWSKI,1990.0
162738,0140096930,7,The Book of Laughter and Forgetting,Milan Kundera,1989.0
156214,0425107469,0,Watchers,Dean R. Koontz,1996.0
19664,0316341029,0,A Drinking Life : A Memoir,Pete Hamill,1995.0
250285,0312306180,9,Jenny and the Jaws of Life: Short Stories,Jincy Willett,2002.0
170742,042518630X,0,Purity in Death,J.D. Robb,2002.0
242073,0670894184,0,Back Roads,Tawni O'Dell,2000.0
84951,0345361792,0,A Prayer for Owen Meany,John Irving,1990.0
276311,0802713750,9,Lusitania: An Epic Tragedy,Diana Preston,2002.0
126697,0944676952,10,A Moon in Each Eye,Charles B. Dickson,1993.0
16413,0020437501,0,Rosie'S Walk,Pat Hutchins,1971.0
211426,0671494120,0,BURY HEART WND KNE,Dee Brown,1983.0
209870,0399149880,0,Shelter from the Storm,Michael Mewshaw,2003.0
221543,0399144935,0,Every Man a Tiger (Commander's),Tom Clancy,1999.0
200226,0671793489,0,All Around the Town,Mary Higgins Clark,1993.0
125692,0061096962,0,"Perfect Murder, Perfect Town : The Uncensored Story of the JonBenet Murder and the Grand Jury's Search for the Final Truth",Lawrence Schiller,1999.0
86835,0688163769,10,The Mediterranean Kitchen,Joyce Goldstein,1998.0
193499,038079487X,0,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998.0
42776,1741140781,6,Growth Fetish,Clive Hamilton,2003.0
227836,1551667835,0,Blind Faith,Christiane Heggan,2001.0
69232,0812583361,0,God Game,Andrew M. Greeley,1987.0
238781,0445209763,0,Night Fever,Susan Kyle,1990.0
166327,0345360001,0,The Mummy or Ramses the Damned,Anne Rice,1989.0
252827,0767900383,8,Under the Tuscan Sun,Frances Mayes,1997.0
154992,0312113420,0,James Herriot's Cat Stories,James Herriot,1994.0
250383,038097679X,0,West of Rehoboth: A Novel,Alexs D. Pate,2001.0
98278,055358183X,9,The Bride and the Beast,TERESA MEDEIROS,2001.0
55270,0399145087,0,Black Notice,Patricia Daniels Cornwell,1999.0
275970,0945774109,10,War With the Newts,Karel Capek,1990.0
135149,0824930304,8,Grill and Barbecue Cooking,Ideals Publications Inc,1984.0
234719,0060176806,0,Love in Another Town,Barbara Taylor Bradford,1995.0
